ID	Start time	Completion time	Email	Name	Gender	Level/Year	Age	Your cumulative average (GPA)	Before COVID-19: Which of the following digital tools do you usually use?	After COVID-19: Which of the following digital tools do you usually use?	Before COVID-19: How much time do you spend using the digital tools in learning?	After COVID-19: How much time do you spend using the digital tools in learning?	Before COVID-19: I always use digital tools (mobile, laptop, i-pad) in studying.	After COVID-19: I always use digital tools (mobile, laptop, i-pad) in studying.	Before COVID-19: When I use the mobile phone, tablet or laptop in e-learning, I cannot concentrate and I am distracted.	After COVID-19: When I use the mobile phone, tablet or laptop in e-learning, I cannot concentrate and I am distracted.	Before COVID-19: I have fixed hours for bedtime and wake-up. 	After COVID-19: I have fixed hours for bedtime and wake-up. 	Before COVID-19: Prolonged use of digital tools for learning (mobile, laptop, i-pad) affected my sleeping habits.	After COVID-19: Prolonged use of digital tools for learning (mobile, laptop, i-pad) affected my sleeping habits.	Before COVID-19: Continuous exposure to electronic screens in online learning is tiring and exhausting	After COVID-19: Continuous exposure to electronic screens in online learning is tiring and exhausting	The distance learning system, caused by the COVID-19 epidemic, resulted in social distancing.	Prolonged use of digital tools (mobile, laptop, i-pad) causes students’ isolation 	University learning contributes to strengthening the social personality of students.	Staying home for long periods of time leads to lethargy and laziness.	Prolonged use of e-learning tools often leads to boredom, nervousness, and tension.	The psychological element is a key factor in the success of the educational process.	Some students cannot afford buying all necessary digital tools, which is embarrassing and frustrating.	I don’t recommend continuing with the online learning model because it is socially and psychologically unhealthy.	Measures of lockdown, closures, and quarantine, brought by COVID-19 caused stress, frustration, and depression.	Use of digital learning tools is responsible for my low academic performance.	The volume of assignments via e-learning led to confusion, frustration and poor performance. 	Face-to-face interaction contributes significantly to boosting students’ academic achievement.	Taking quizzes and exams online from home was not comfortable and made me nervous.	Stress
53	6-12-20 19:50:43	6-12-20 20:19:04	anonymous		Female	First/Freshman	+30	80-89 / 3-3.49	Laptop	Laptop	6-9	9-12	Agree	Strongly Agree	Agree	Strongly Agree	Agree	Uncertain	Disagree	Strongly Agree	Uncertain	Strongly Agree	"Agree	"	"Agree	"	Disagree	"Agree	"	Agree	Strongly Agree	Agree	Uncertain	Agree	Disagree	Agree	Uncertain	Strongly Disagree	1
54	6-12-20 20:15:35	6-12-20 20:19:27	anonymous		Female	Fourth/Senior	25-30	80-89 / 3-3.49	Laptop	Laptop	1-3 	9-12	Agree	Strongly Agree	Disagree	Disagree	Strongly Agree	Disagree	Uncertain	Strongly Agree	Disagree	Strongly Agree	"Uncertain	"	"Uncertain	"	Disagree	Strongly Agree	Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Disagree	Uncertain	Disagree	Uncertain	0
55	6-12-20 20:15:43	6-12-20 20:19:57	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	6-9	Agree	Strongly Agree	Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	1
56	6-12-20 20:16:34	6-12-20 20:19:57	anonymous		Female	Second/ Sophomore	18-24	+90 / +3.5	Mobile phone	Mobile phone	1-3 	1-3 	Disagree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
57	6-12-20 20:17:06	6-12-20 20:20:08	anonymous		Male	Third/Junior	18-24	70-79 / 2.5-299	Personal Computer	Personal Computer	1-3 	3-6	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	1
58	6-12-20 20:16:54	6-12-20 20:20:48	anonymous		Female	Second/ Sophomore	18-24	60-69 / 2-2.9	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Disagree	Disagree	Agree	Disagree	Agree	Disagree	Disagree	Strongly Agree	Strongly Disagree	Strongly Disagree	"Agree	"	Disagree	Agree	Strongly Agree	Strongly Agree	Disagree	Disagree	Disagree	Agree	Uncertain	Disagree	0
59	6-12-20 20:16:58	6-12-20 20:20:52	anonymous		Female	Second/ Sophomore	18-24	70-79 / 2.5-299	Other	Mobile phone	1-3 	3-6	Uncertain	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Uncertain	Strongly Agree	Agree	Uncertain	1
60	6-12-20 20:17:58	6-12-20 20:22:34	anonymous		Male	Second/ Sophomore	18-24	70-79 / 2.5-299	Laptop	Laptop	3-6	3-6	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Strongly Disagree	Uncertain	Strongly Agree	Agree	Strongly Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	1
61	6-12-20 20:18:46	6-12-20 20:22:37	anonymous		Female	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	"Uncertain	"	"Uncertain	"	Agree	Strongly Agree	Strongly Agree	Uncertain	Agree	Agree	Strongly Agree	Disagree	Disagree	1
62	6-12-20 20:19:41	6-12-20 20:23:49	anonymous		Female	First/Freshman	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	9-12	Disagree	Disagree	Agree	Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
63	6-12-20 20:18:34	6-12-20 20:24:11	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Laptop	Laptop	6-9	6-9	Uncertain	Strongly Agree	Disagree	Disagree	Agree	Agree	Uncertain	Agree	Agree	Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Agree	Strongly Agree	Agree	Uncertain	Agree	Uncertain	Strongly Agree	Agree	Disagree	1
64	6-12-20 20:18:18	6-12-20 20:24:16	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	+12	Disagree	Strongly Agree	Agree	Agree	Disagree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
65	6-12-20 20:21:46	6-12-20 20:25:35	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Other	Mobile phone	1-3 	3-6	Uncertain	Strongly Agree	Uncertain	Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
66	6-12-20 20:21:44	6-12-20 20:29:21	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Laptop	3-6	+12	Agree	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
67	6-12-20 20:28:06	6-12-20 20:31:31	anonymous		Male	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	3-6	Uncertain	Agree	Uncertain	Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Disagree	Disagree	Agree	Agree	Strongly Agree	Uncertain	Disagree	Uncertain	Strongly Agree	Agree	Uncertain	0
68	6-12-20 20:26:10	6-12-20 20:33:24	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Mobile phone	Personal Computer	1-3 	3-6	Agree	Strongly Agree	Uncertain	Disagree	Agree	Strongly Agree	Disagree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Agree	Strongly Agree	Disagree	1
69	6-12-20 20:29:01	6-12-20 20:33:31	anonymous		Female	First/Freshman	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	6-9	Agree	Strongly Agree	Uncertain	Strongly Agree	Agree	Disagree	Disagree	Strongly Agree	Uncertain	Strongly Agree	Disagree	"Agree	"	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
70	6-12-20 20:32:47	6-12-20 20:35:56	anonymous		Female	First/Freshman	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	9-12	Disagree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Disagree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
71	6-12-20 20:34:22	6-12-20 20:36:57	anonymous		Female	Second/ Sophomore	18-24	70-79 / 2.5-299	Mobile phone	Laptop	3-6	1-3 	Strongly Agree	Strongly Agree	Disagree	Strongly Disagree	Agree	Agree	Disagree	Disagree	Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Disagree	1
72	6-12-20 20:31:26	6-12-20 20:37:21	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Personal Computer	1-3 	3-6	Disagree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Disagree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
73	6-12-20 20:31:26	6-12-20 20:37:22	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Personal Computer	1-3 	3-6	Disagree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Disagree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
74	6-12-20 20:31:26	6-12-20 20:37:22	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Personal Computer	1-3 	3-6	Disagree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Disagree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
75	6-12-20 20:31:26	6-12-20 20:37:22	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Personal Computer	1-3 	3-6	Disagree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Disagree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Agree	1
76	6-12-20 20:32:38	6-12-20 20:37:40	anonymous		Female	First/Freshman	18-24	70-79 / 2.5-299	Laptop	Laptop	3-6	1-3 	Agree	Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Uncertain	"	Strongly Agree	"Uncertain	"		Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	1
77	6-12-20 20:36:30	6-12-20 20:40:49	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Disagree	Strongly Agree	Strongly Agree	Agree	Disagree	Agree	Strongly Agree	Uncertain	Strongly Agree	Disagree	"Agree	"	Strongly Agree	"Agree	"	Agree	Strongly Agree	Strongly Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
78	6-12-20 20:39:05	6-12-20 20:42:41	anonymous		Male	First/Freshman	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	3-6	Uncertain	Strongly Agree	Uncertain	Agree	Agree	Disagree	Uncertain	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
79	6-12-20 20:39:08	6-12-20 20:43:20	anonymous		Male	Second/ Sophomore	18-24	60-69 / 2-2.49	Mobile phone	Mobile phone	1-3 	1-3 	Strongly Disagree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Uncertain	Uncertain	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	0
80	6-12-20 20:40:26	6-12-20 20:43:45	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	3-6	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Disagree	Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Uncertain	Agree	Uncertain	1
81	6-12-20 20:40:43	6-12-20 20:43:45	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	3-6	Agree	Strongly Agree	Disagree	Disagree	Agree	Uncertain	Agree	Agree	Agree	Agree	Disagree	Disagree	Disagree	Disagree	Uncertain	Agree	Agree	Disagree	Disagree	Strongly Disagree	Disagree	Disagree	Strongly Disagree	0
82	6-12-20 20:39:04	6-12-20 20:43:49	anonymous		Female	Second/ Sophomore	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	6-9	Agree	Strongly Agree	Disagree	Disagree	Uncertain	Uncertain	Uncertain	Agree	Strongly Agree	Strongly Agree	"Uncertain	"	"Agree	"	Strongly Agree	"Agree	"	Agree	Strongly Agree	Strongly Agree	Agree	Agree	Agree	Agree	Strongly Agree	Strongly Agree	1
83	6-12-20 20:39:26	6-12-20 20:43:50	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	+12	Disagree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Agree	Strongly Disagree	Strongly Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	Strongly Disagree	"Uncertain	"	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Agree	Disagree	Disagree	Agree	Strongly Disagree	1
84	6-12-20 20:37:51	6-12-20 20:43:53	anonymous		Female	First/Freshman	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	3-6	1-3 	Strongly Agree	Agree	Uncertain	Strongly Agree	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Disagree	"Agree	"	"Agree	"	Agree	Strongly Agree	Agree	Strongly Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	1
85	6-12-20 20:40:31	6-12-20 20:44:19	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Strongly Disagree	Disagree	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	1
86	6-12-20 20:40:45	6-12-20 20:44:27	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	1-3 	9-12	Disagree	Strongly Agree	Uncertain	Uncertain	Agree	Uncertain	Disagree	Agree	Disagree	Agree	"Agree	"	"Uncertain	"	Disagree	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Strongly Agree	Agree	Agree	0
87	6-12-20 20:40:45	6-12-20 20:44:27	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	1-3 	9-12	Disagree	Strongly Agree	Uncertain	Uncertain	Agree	Uncertain	Disagree	Agree	Disagree	Agree	"Agree	"	"Uncertain	"	Disagree	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Strongly Agree	Agree	Agree	0
88	6-12-20 20:40:45	6-12-20 20:44:27	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	1-3 	9-12	Disagree	Strongly Agree	Uncertain	Uncertain	Agree	Uncertain	Disagree	Agree	Disagree	Agree	"Agree	"	"Uncertain	"	Disagree	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Strongly Agree	Agree	Agree	0
89	6-12-20 20:40:45	6-12-20 20:44:27	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	1-3 	9-12	Disagree	Strongly Agree	Uncertain	Uncertain	Agree	Uncertain	Disagree	Agree	Disagree	Agree	"Agree	"	"Uncertain	"	Disagree	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Strongly Agree	Agree	Agree	0
90	6-12-20 20:40:44	6-12-20 20:44:27	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	1-3 	9-12	Disagree	Strongly Agree	Uncertain	Uncertain	Agree	Uncertain	Disagree	Agree	Disagree	Agree	"Agree	"	"Uncertain	"	Disagree	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Strongly Agree	Agree	Agree	0
91	6-12-20 20:40:45	6-12-20 20:44:27	anonymous		Female	Third/Junior	18-24	60-69 / 2-2.49	Mobile phone	Laptop	1-3 	9-12	Disagree	Strongly Agree	Uncertain	Uncertain	Agree	Uncertain	Disagree	Agree	Disagree	Agree	"Agree	"	"Uncertain	"	Disagree	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Uncertain	Agree	Strongly Agree	Agree	Agree	0
92	6-12-20 20:40:49	6-12-20 20:45:04	anonymous		Female	Fourth/Senior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	1-3 	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Uncertain	Uncertain	Agree	Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
93	6-12-20 20:41:23	6-12-20 20:45:08	anonymous		Female	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	3-6	Agree	Strongly Agree	Disagree	Strongly Disagree	Uncertain	Uncertain	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Disagree	"Agree	"	Agree	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Agree	Agree	1
94	6-12-20 20:42:01	6-12-20 20:45:12	anonymous		Female	Third/Junior	18-24	80-89 / 3-3.49	Laptop	Mobile phone	1-3 	3-6	Strongly Agree	Strongly Agree	Disagree	Disagree	Strongly Agree	Strongly Disagree	Agree	Strongly Agree	Agree	Agree	"Agree	"	"Agree	"	Strongly Agree	"Agree	"	Agree	Strongly Agree	Agree	Uncertain	Agree	Strongly Agree	Disagree	Agree	Disagree	1
95	6-12-20 20:39:29	6-12-20 20:45:49	anonymous		Male	Third/Junior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	6-9	Agree	Strongly Agree	Agree	Strongly Agree	Agree	Agree	Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	1
96	6-12-20 20:41:17	6-12-20 20:46:08	anonymous		Female	Other	18-24	80-89 / 3-3.49	Personal Computer	Personal Computer	9-12	6-9	Agree	Uncertain	Disagree	Disagree	Uncertain	Uncertain	Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Disagree	"Uncertain	"	Uncertain	Agree	Agree	Uncertain	Uncertain	Uncertain	Agree	Uncertain	Agree	1
97	6-12-20 20:43:00	6-12-20 20:46:14	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Laptop	Laptop	1-3 	6-9	Disagree	Strongly Agree	Agree	Agree	Strongly Agree	Disagree	Disagree	Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	1
98	6-12-20 20:40:54	6-12-20 20:46:20	anonymous		Female	Other	18-24	80-89 / 3-3.49	Mobile phone	Laptop	1-3 	3-6	Agree	Strongly Agree	Disagree	Disagree	Agree	Disagree	Disagree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	"Uncertain	"	Agree	Strongly Agree	Agree	Disagree	Uncertain	Uncertain	Agree	Agree	Agree	1
99	6-12-20 20:44:10	6-12-20 20:46:26	anonymous		Female	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	3-6	6-9	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
100	6-12-20 20:41:45	6-12-20 20:46:39	anonymous		Female	Fourth/Senior	18-24	+90 / +3.5	Mobile phone	Laptop	1-3 	3-6	Agree	Strongly Agree	Disagree	Disagree	Disagree	Disagree	Agree	Agree	Agree	Agree	"Agree	"	"Agree	"	"Agree	"	"Agree	"	Agree	Agree	Strongly Agree	Uncertain	Strongly Agree	Strongly Agree	Disagree	Agree	Disagree	1
101	6-12-20 20:43:14	6-12-20 20:46:53	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Personal Computer	Personal Computer	1-3 	6-9	Disagree	Agree	Disagree	Disagree	Agree	Uncertain	Agree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Disagree	"Agree	"	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Uncertain	Agree	Strongly Agree	1
102	6-12-20 20:39:08	6-12-20 20:46:54	anonymous		Female	Second/ Sophomore	18-24	80-89 / 3-3.49	I pad/ Tablet	I pad/ Tablet	1-3 	6-9	Agree	Strongly Agree	Disagree	Disagree	Strongly Agree	Disagree	Disagree	Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	"Uncertain	"	"Uncertain	"	Strongly Agree	Strongly Agree	Strongly Agree	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Agree	Strongly Agree	1
103	6-12-20 20:43:32	6-12-20 20:47:27	anonymous		Female	Second/ Sophomore	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	6-9	+12	Agree	Agree	Uncertain	Disagree	Strongly Agree	Strongly Disagree	Uncertain	Uncertain	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	"Agree	"	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Strongly Agree	1
104	6-12-20 20:42:15	6-12-20 20:47:58	anonymous		Male	Second/ Sophomore	18-24	70-79 / 2.5-299	Mobile phone	Mobile phone	1-3 	1-3 	Agree	Agree	Uncertain	Strongly Disagree	Strongly Agree	Strongly Disagree	Agree	Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	"Agree	"	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	Agree	Agree	Agree	Uncertain	Strongly Disagree	1
105	6-12-20 20:44:57	6-12-20 20:48:14	anonymous		Male	First/Freshman	18-24	80-89 / 3-3.49	Mobile phone	Laptop	3-6	3-6	Agree	Agree	Uncertain	Uncertain	Agree	Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Strongly Agree	Disagree	1
106	6-12-20 20:47:22	6-12-20 20:48:43	anonymous		Male	Fourth/Senior	25-30	60-69 / 2-2.49	Mobile phone	Mobile phone	1-3 	3-6	Uncertain	Agree	Strongly Agree	Strongly Agree	Agree	Strongly Agree	Agree	Strongly Agree	Agree	Agree	"Uncertain	"	"Agree	"	"Agree	"	"Agree	"	Uncertain	Agree	Agree	Agree	Agree	Agree	Agree	Agree	Agree	1
107	6-12-20 20:43:48	6-12-20 20:49:22	anonymous		Female	Fourth/Senior	18-24	80-89 / 3-3.49	Mobile phone	Mobile phone	1-3 	1-3 	Strongly Agree	Strongly Agree	Agree	Uncertain	Disagree	Disagree	Strongly Agree	Strongly Agree	Uncertain	Disagree	Strongly Agree	Disagree	Disagree	"Uncertain	"	Disagree	Strongly Agree	Strongly Agree	Disagree	Agree	Strongly Disagree	Disagree	Disagree	Strongly Agree	1
108	6-12-20 20:39:36	6-12-20 20:49:33	anonymous		Female	Third/Junior	18-24	70-79 / 2.5-299	Mobile phone	Laptop	1-3 	3-6	Uncertain	Strongly Agree	Disagree	Disagree	Agree	Disagree	Uncertain	Agree	Agree	Uncertain	Strongly Agree	"Agree	"	"Uncertain	"	"Agree	"	Uncertain	Agree	Strongly Agree	Uncertain	Agree	Uncertain	Uncertain	Agree	Strongly Disagree	1
109	6-12-20 20:46:36	6-12-20 20:52:05	anonymous		Female	Second/ Sophomore	18-24	70-79 / 2.5-299	Laptop	Laptop	1-3 	3-6	Agree	Agree	Agree	Strongly Agree	Strongly Agree	Disagree	Disagree	Strongly Agree	Agree	Strongly Agree	"Agree	"	Strongly Agree	Disagree	Strongly Agree	Strongly Agree	Strongly Agree	Agree	Uncertain	Strongly Agree	Agree	Strongly Agree	Strongly Agree	Strongly Agree	1
